cls,qtd_features,scoring,score,features
Ridge(),15,explained_variance,0.8716739742700955,"Index(['MCARI1_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01',
       'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08',
       'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),15,d2_absolute_error_score,0.6185346351601776,"Index(['MCARI1_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01',
       'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08',
       'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),16,rand_score,0.9941414141414141,"Index(['MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),16,r2,0.8626583204143063,"Index(['MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),16,max_error,-14.854050401673181,"Index(['MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),16,neg_mean_squared_error,-63.97666841964823,"Index(['MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),16,explained_variance,0.8686672247750309,"Index(['MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),16,d2_absolute_error_score,0.6120025514230545,"Index(['MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),17,rand_score,0.9941414141414141,"Index(['NDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),17,r2,0.8622473896204095,"Index(['NDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),17,max_error,-14.917724117836599,"Index(['NDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),17,neg_mean_squared_error,-64.1640567545606,"Index(['NDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),17,explained_variance,0.8681706342987239,"Index(['NDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),17,d2_absolute_error_score,0.6128257225071828,"Index(['NDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01', 'GNDVI_d01',
       'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04', 'MCARI1_d04', 'SR_d04',
       'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),18,rand_score,0.9941414141414141,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),18,r2,0.8621420446366537,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),18,max_error,-14.930626750760066,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),18,neg_mean_squared_error,-64.21146447767526,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),18,explained_variance,0.8680509062698754,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),18,d2_absolute_error_score,0.612983480054144,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),19,rand_score,0.9941414141414141,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),19,r2,0.8610273747621522,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),19,max_error,-14.967240115777845,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),19,neg_mean_squared_error,-64.76242956668646,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),19,explained_variance,0.8669492136283363,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),19,d2_absolute_error_score,0.611643878688138,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),20,rand_score,0.9941414141414141,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),20,r2,0.859518549094938,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),20,max_error,-15.03199973182107,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),20,neg_mean_squared_error,-65.37933946817327,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),20,explained_variance,0.8654379433128631,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),20,d2_absolute_error_score,0.6088623005451068,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
